USAF,  NCDC, Date,    HrMn,I, Type, QCP,Dir,Q,I,  Spd,Q,  
411945,99999,20100703,0044,4,FM-15,    ,170,1,N,  2.6,1,
411945,99999,20100703,0100,4,FM-15,    ,150,1,N,  3.1,1,
411945,99999,20100703,0113,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20100703,0135,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100703,0144,4,FM-16,    ,180,1,N,  3.6,1,
411945,99999,20100703,0200,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100703,0300,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100703,0309,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100703,0321,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100703,0332,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20100703,0400,4,FM-15,    ,160,1,N,  2.6,1,
411945,99999,20100703,0421,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20100703,0500,4,FM-15,    ,140,1,N,  1.5,1,
411945,99999,20100703,0600,4,FM-15,    ,020,1,N,  2.1,1,
411945,99999,20100703,0700,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20100703,0800,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100703,0900,4,FM-15,    ,290,1,V,  5.1,1,
411945,99999,20100703,1000,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20100703,1100,4,FM-15,    ,290,1,N,  4.6,1,
411945,99999,20100703,1200,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20100703,1300,4,FM-15,    ,330,1,N,  6.7,1,
411945,99999,20100703,1400,4,FM-15,    ,340,1,N,  5.7,1,
411945,99999,20100703,1500,4,FM-15,    ,360,1,N,  3.6,1,
411945,99999,20100703,1700,4,FM-15,    ,310,1,N,  2.6,1,
411945,99999,20100703,1800,4,FM-15,    ,270,1,N,  3.1,1,
411945,99999,20100703,1900,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20100703,2000,4,FM-15,    ,260,1,N,  3.1,1,
411945,99999,20100703,2100,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100703,2200,4,FM-15,    ,220,1,N,  1.5,1,
411945,99999,20100703,2300,4,FM-15,    ,230,1,N,  1.5,1,
411945,99999,20100704,0000,4,FM-15,    ,240,1,N,  2.1,1,
411945,99999,20100704,0100,4,FM-15,    ,260,1,N,  1.5,1,
411945,99999,20100704,0200,4,FM-15,    ,330,1,N,  2.6,1,
411945,99999,20100704,0300,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20100704,0400,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20100704,0500,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100704,0600,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20100704,0700,4,FM-15,    ,120,1,N,  2.6,1,
411945,99999,20100704,0800,4,FM-15,    ,999,9,V,  2.6,1,
411945,99999,20100704,0900,4,FM-15,    ,220,1,N,  1.5,1,
411945,99999,20100704,1000,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100704,1002,4,FM-15,    ,330,1,N,  5.1,1,
411945,99999,20100704,1100,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100704,1200,4,FM-15,    ,340,1,N,  7.2,1,
411945,99999,20100704,1300,4,FM-15,    ,340,1,N,  7.2,1,
411945,99999,20100704,1400,4,FM-15,    ,340,1,N,  7.2,1,
411945,99999,20100704,1500,4,FM-15,    ,340,1,N,  6.7,1,
411945,99999,20100704,1700,4,FM-15,    ,350,1,N,  3.6,1,
411945,99999,20100704,1800,4,FM-15,    ,350,1,N,  3.1,1,
411945,99999,20100704,1900,4,FM-15,    ,310,1,N,  1.5,1,
411945,99999,20100704,2000,4,FM-15,    ,310,1,N,  2.6,1,
411945,99999,20100704,2100,4,FM-15,    ,270,1,N,  1.5,1,
411945,99999,20100704,2200,4,FM-15,    ,010,1,N,  2.1,1,
411945,99999,20100704,2300,4,FM-15,    ,320,1,N,  3.6,1,
411945,99999,20100705,0000,4,FM-15,    ,320,1,N,  3.1,1,
411945,99999,20100705,0100,4,FM-15,    ,100,1,N,  1.0,1,
411945,99999,20100705,0200,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20100705,0300,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20100705,0400,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20100705,0500,4,FM-15,    ,180,1,N,  7.7,1,
411945,99999,20100705,0600,4,FM-15,    ,190,1,N,  6.7,1,
411945,99999,20100705,0700,4,FM-15,    ,220,1,N,  5.7,1,
411945,99999,20100705,0800,4,FM-15,    ,270,1,N,  4.1,1,
411945,99999,20100705,0900,4,FM-15,    ,290,1,N,  5.7,1,
411945,99999,20100705,1000,4,FM-15,    ,300,1,N,  5.1,1,
411945,99999,20100705,1100,4,FM-15,    ,310,1,N,  6.7,1,
411945,99999,20100705,1200,4,FM-15,    ,320,1,N,  8.2,1,
411945,99999,20100705,1300,4,FM-15,    ,310,1,N,  7.7,1,
411945,99999,20100705,1400,4,FM-15,    ,320,1,N,  6.2,1,
411945,99999,20100705,1500,4,FM-15,    ,310,1,N,  5.1,1,
411945,99999,20100705,1600,4,FM-15,    ,280,1,N,  4.1,1,
411945,99999,20100705,1700,4,FM-15,    ,320,1,N,  4.6,1,
411945,99999,20100705,1800,4,FM-15,    ,320,1,N,  3.1,1,
411945,99999,20100705,1900,4,FM-15,    ,090,1,N,  0.5,1,
411945,99999,20100705,2000,4,FM-15,    ,320,1,N,  1.5,1,
411945,99999,20100705,2100,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20100705,2200,4,FM-15,    ,200,1,N,  2.1,1,
411945,99999,20100705,2300,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20100706,0000,4,FM-15,    ,160,1,N,  4.1,1,
411945,99999,20100706,0100,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100706,0200,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20100706,0300,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20100706,0400,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20100706,0500,4,FM-15,    ,190,1,N,  6.2,1,
411945,99999,20100706,0531,4,FM-15,    ,200,1,N,  6.7,1,
411945,99999,20100706,0600,4,FM-15,    ,200,1,N,  7.2,1,
411945,99999,20100706,0700,4,FM-15,    ,210,1,N,  6.7,1,
411945,99999,20100706,0800,4,FM-15,    ,210,1,N,  5.1,1,
411945,99999,20100706,0822,4,FM-15,    ,220,1,N,  5.7,1,
411945,99999,20100706,0900,4,FM-15,    ,230,1,N,  4.6,1,
411945,99999,20100706,0918,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20100706,1000,4,FM-15,    ,320,1,N,  5.1,1,
411945,99999,20100706,1100,4,FM-15,    ,330,1,N,  6.2,1,
411945,99999,20100706,1200,4,FM-15,    ,330,1,N,  6.2,1,
411945,99999,20100706,1300,4,FM-15,    ,340,1,N,  5.1,1,
411945,99999,20100706,1400,4,FM-15,    ,340,1,N,  3.1,1,
411945,99999,20100706,1500,4,FM-15,    ,320,1,N,  2.6,1,
411945,99999,20100706,1600,4,FM-15,    ,320,1,N,  2.1,1,
411945,99999,20100706,2300,4,FM-15,    ,060,1,N,  2.1,1,
411945,99999,20100707,0000,4,FM-15,    ,070,1,N,  2.1,1,
411945,99999,20100707,0300,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20100707,0400,4,FM-15,    ,140,1,N,  4.6,1,
411945,99999,20100707,0410,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20100707,0500,4,FM-15,    ,160,1,N,  9.8,1,
411945,99999,20100707,0600,4,FM-15,    ,150,1,N,  8.7,1,
411945,99999,20100707,0700,4,FM-15,    ,150,1,N,  9.3,1,
411945,99999,20100707,0800,4,FM-15,    ,160,1,N,  8.2,1,
411945,99999,20100707,0900,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20100707,1100,4,FM-15,    ,140,1,N,  3.6,1,
411945,99999,20100707,1200,4,FM-15,    ,050,1,N,  2.1,1,
411945,99999,20100707,1210,4,FM-15,    ,330,1,N,  5.1,1,
411945,99999,20100707,1221,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20100707,1227,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100707,1232,4,FM-15,    ,350,1,N,  8.2,1,
411945,99999,20100707,1300,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100707,1309,4,FM-15,    ,340,1,N,  6.2,1,
411945,99999,20100707,1400,4,FM-15,    ,350,1,N,  6.7,1,
411945,99999,20100707,1500,4,FM-15,    ,360,1,N,  4.1,1,
411945,99999,20100707,1600,4,FM-15,    ,040,1,N,  2.6,1,
411945,99999,20100707,1700,4,FM-15,    ,080,1,N,  3.6,1,
411945,99999,20100707,1800,4,FM-15,    ,050,1,N,  4.1,1,
411945,99999,20100707,1900,4,FM-15,    ,060,1,N,  8.2,1,
411945,99999,20100707,2000,4,FM-15,    ,060,1,N,  6.7,1,
411945,99999,20100707,2100,4,FM-15,    ,070,1,N,  5.7,1,
411945,99999,20100707,2200,4,FM-15,    ,100,1,N,  4.6,1,
411945,99999,20100707,2300,4,FM-15,    ,080,1,N,  4.1,1,
411945,99999,20100708,0000,4,FM-15,    ,090,1,N,  6.2,1,
411945,99999,20100708,0100,4,FM-15,    ,070,1,N,  4.6,1,
411945,99999,20100708,0200,4,FM-15,    ,090,1,N,  5.7,1,
411945,99999,20100708,0300,4,FM-15,    ,100,1,N,  5.1,1,
411945,99999,20100708,0400,4,FM-15,    ,100,1,N,  4.1,1,
411945,99999,20100708,0500,4,FM-15,    ,140,1,N,  4.6,1,
411945,99999,20100708,0600,4,FM-15,    ,150,1,N,  3.1,1,
411945,99999,20100708,0700,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20100708,0800,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20100708,0900,4,FM-15,    ,020,1,N,  2.1,1,
411945,99999,20100708,1000,4,FM-15,    ,140,1,N,  4.6,1,
411945,99999,20100708,1100,4,FM-15,    ,320,1,N,  7.7,1,
411945,99999,20100708,1200,4,FM-15,    ,320,1,N,  8.2,1,
411945,99999,20100708,1300,4,FM-15,    ,350,1,N,  7.2,1,
411945,99999,20100708,1400,4,FM-15,    ,360,1,N,  6.7,1,
411945,99999,20100708,1500,4,FM-15,    ,010,1,N,  4.1,1,
411945,99999,20100708,1600,4,FM-15,    ,360,1,N,  2.6,1,
411945,99999,20100708,1700,4,FM-15,    ,330,1,N,  2.6,1,
411945,99999,20100708,1800,4,FM-15,    ,180,1,N,  4.6,1,
411945,99999,20100708,1900,4,FM-15,    ,180,1,N,  7.7,1,
411945,99999,20100708,2000,4,FM-15,    ,180,1,N,  7.2,1,
411945,99999,20100708,2100,4,FM-15,    ,160,1,N,  5.7,1,
411945,99999,20100708,2200,4,FM-15,    ,140,1,N,  6.2,1,
411945,99999,20100708,2300,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20100709,0000,4,FM-15,    ,110,1,N,  2.1,1,
411945,99999,20100709,0100,4,FM-15,    ,040,1,N,  2.1,1,
411945,99999,20100709,0200,4,FM-15,    ,110,1,N,  2.1,1,
411945,99999,20100709,0300,4,FM-15,    ,100,1,N,  1.5,1,
411945,99999,20100709,0400,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100709,0500,4,FM-15,    ,080,1,N,  4.1,1,
411945,99999,20100709,0600,4,FM-15,    ,090,1,N,  6.7,1,
411945,99999,20100709,0700,4,FM-15,    ,090,1,N,  6.2,1,
411945,99999,20100709,0800,4,FM-15,    ,080,1,N,  3.6,1,
411945,99999,20100709,0900,4,FM-15,    ,040,1,N,  3.1,1,
411945,99999,20100709,1000,4,FM-15,    ,050,1,N,  5.1,1,
411945,99999,20100709,1041,4,FM-15,    ,350,1,N,  4.6,1,
411945,99999,20100709,1059,4,FM-15,    ,330,1,N,  9.3,1,
411945,99999,20100709,1100,4,FM-15,    ,350,1,N,  6.2,1,
411945,99999,20100709,1124,4,FM-15,    ,330,1,N,  8.7,1,
411945,99999,20100709,1200,4,FM-15,    ,330,1,N,  8.7,1,
411945,99999,20100709,1300,4,FM-15,    ,360,1,N,  8.2,1,
411945,99999,20100709,1400,4,FM-15,    ,010,1,N,  8.2,1,
411945,99999,20100709,1500,4,FM-15,    ,010,1,N,  6.7,1,
411945,99999,20100709,1600,4,FM-15,    ,010,1,N,  4.1,1,
411945,99999,20100709,1700,4,FM-15,    ,020,1,N,  3.1,1,
411945,99999,20100709,1708,4,FM-15,    ,020,1,N,  3.1,1,
411945,99999,20100709,1800,4,FM-15,    ,060,1,N,  3.1,1,
411945,99999,20100709,1900,4,FM-15,    ,300,1,N,  1.5,1,
411945,99999,20100709,2000,4,FM-15,    ,070,1,N,  3.6,1,
411945,99999,20100709,2100,4,FM-15,    ,040,1,N,  3.1,1,
411945,99999,20100709,2200,4,FM-15,    ,070,1,N,  5.1,1,
411945,99999,20100709,2300,4,FM-15,    ,090,1,N,  3.1,1,
411945,99999,20100710,0000,4,FM-15,    ,130,1,N,  2.6,1,
411945,99999,20100710,0100,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20100710,0200,4,FM-15,    ,170,1,N,  6.2,1,
411945,99999,20100710,0300,4,FM-15,    ,170,1,N,  6.2,1,
411945,99999,20100710,0400,4,FM-15,    ,180,1,N,  7.2,1,
411945,99999,20100710,0500,4,FM-15,    ,170,1,N,  6.7,1,
411945,99999,20100710,0600,4,FM-15,    ,160,1,N,  6.2,1,
411945,99999,20100710,0700,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20100710,0800,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20100710,0900,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20100710,1000,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20100710,1100,4,FM-15,    ,999,9,V,  2.1,1,
411945,99999,20100710,1200,4,FM-15,    ,330,1,N,  6.7,1,
411945,99999,20100710,1300,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100710,1400,4,FM-15,    ,340,1,N,  7.7,1,
411945,99999,20100710,1500,4,FM-15,    ,010,1,N,  6.2,1,
411945,99999,20100710,1600,4,FM-15,    ,010,1,N,  5.1,1,
411945,99999,20100710,1700,4,FM-15,    ,020,1,N,  3.1,1,
411945,99999,20100710,1900,4,FM-15,    ,020,1,N,  2.1,1,
411945,99999,20100710,2000,4,FM-15,    ,020,1,N,  2.6,1,
411945,99999,20100710,2100,4,FM-15,    ,310,1,N,  2.1,1,
411945,99999,20100710,2200,4,FM-15,    ,350,1,N,  1.0,1,
411945,99999,20100710,2300,4,FM-15,    ,050,1,N,  1.0,1,
411945,99999,20100711,0000,4,FM-15,    ,080,1,N,  1.0,1,
411945,99999,20100711,0100,4,FM-15,    ,140,1,N,  2.6,1,
411945,99999,20100711,0200,4,FM-15,    ,150,1,N,  2.6,1,
411945,99999,20100711,0300,4,FM-15,    ,170,1,N,  7.2,1,
411945,99999,20100711,0400,4,FM-15,    ,160,1,N,  9.3,1,
411945,99999,20100711,0412,4,FM-15,    ,170,1,N,  8.2,1,
411945,99999,20100711,0500,4,FM-15,    ,170,1,N,  8.2,1,
411945,99999,20100711,0600,4,FM-15,    ,180,1,N,  8.7,1,
411945,99999,20100711,0700,4,FM-15,    ,190,1,N,  7.7,1,
411945,99999,20100711,0800,4,FM-15,    ,180,1,N,  5.7,1,
411945,99999,20100711,0806,4,FM-15,    ,240,1,N,  5.7,1,
411945,99999,20100711,0900,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20100711,1000,4,FM-15,    ,270,1,N,  4.1,1,
411945,99999,20100711,1101,4,FM-15,    ,300,1,N,  5.7,1,
411945,99999,20100711,1200,4,FM-15,    ,310,1,N,  6.2,1,
411945,99999,20100711,1300,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20100711,1400,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100711,1500,4,FM-15,    ,330,1,N,  6.7,1,
411945,99999,20100711,1600,4,FM-15,    ,330,1,N,  4.1,1,
411945,99999,20100711,1700,4,FM-15,    ,360,1,N,  3.1,1,
411945,99999,20100711,1800,4,FM-15,    ,030,1,N,  1.5,1,
411945,99999,20100711,1900,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20100711,2000,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20100711,2100,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20100711,2200,4,FM-15,    ,070,1,N,  1.5,1,
411945,99999,20100711,2300,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20100712,0000,4,FM-15,    ,070,1,N,  1.5,1,
411945,99999,20100712,0100,4,FM-15,    ,130,1,N,  3.1,1,
411945,99999,20100712,0200,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20100712,0300,4,FM-15,    ,170,1,N,  3.1,1,
411945,99999,20100712,0400,4,FM-15,    ,160,1,N,  3.6,1,
411945,99999,20100712,0500,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20100712,0600,4,FM-15,    ,180,1,N,  6.2,1,
411945,99999,20100712,0700,4,FM-15,    ,210,1,N,  7.2,1,
411945,99999,20100712,0800,4,FM-15,    ,210,1,N,  6.2,1,
411945,99999,20100712,0900,4,FM-15,    ,210,1,N,  6.7,1,
411945,99999,20100712,1000,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20100712,1100,4,FM-15,    ,300,1,N,  9.8,1,
411945,99999,20100712,1200,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20100712,1300,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20100712,1400,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20100712,1500,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20100712,1600,4,FM-15,    ,280,1,N,  5.1,1,
411945,99999,20100712,1700,4,FM-15,    ,310,1,N,  3.1,1,
411945,99999,20100712,1800,4,FM-15,    ,300,1,N,  2.1,1,
411945,99999,20100712,1900,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100712,2000,4,FM-15,    ,080,1,N,  2.1,1,
411945,99999,20100712,2100,4,FM-15,    ,140,1,N,  2.1,1,
411945,99999,20100712,2200,4,FM-15,    ,140,1,N,  3.1,1,
411945,99999,20100712,2300,4,FM-15,    ,140,1,N,  4.1,1,
411945,99999,20100713,0000,4,FM-15,    ,150,1,N,  5.1,1,
411945,99999,20100713,0100,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20100713,0200,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20100713,0300,4,FM-15,    ,160,1,N,  6.2,1,
411945,99999,20100713,0400,4,FM-15,    ,180,1,N,  6.7,1,
411945,99999,20100713,0500,4,FM-15,    ,180,1,N,  8.2,1,
411945,99999,20100713,0600,4,FM-15,    ,190,1,N,  7.2,1,
411945,99999,20100713,0700,4,FM-15,    ,210,1,N,  8.7,1,
411945,99999,20100713,0800,4,FM-15,    ,230,1,N,  5.7,1,
411945,99999,20100713,1000,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20100713,1100,4,FM-15,    ,290,1,N, 10.8,1,
411945,99999,20100713,1200,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20100713,1300,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20100713,1400,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20100713,1500,4,FM-15,    ,300,1,N,  4.1,1,
411945,99999,20100713,1600,4,FM-15,    ,320,1,N,  2.1,1,
411945,99999,20100713,1700,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20100713,1800,4,FM-15,    ,120,1,N,  3.1,1,
411945,99999,20100713,1900,4,FM-15,    ,130,1,N,  3.6,1,
411945,99999,20100713,2000,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20100713,2100,4,FM-15,    ,140,1,N,  6.2,1,
411945,99999,20100713,2300,4,FM-15,    ,140,1,N,  8.7,1,
411945,99999,20100714,0000,4,FM-15,    ,140,1,N,  7.2,1,
411945,99999,20100714,0100,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20100714,0300,4,FM-15,    ,170,1,N, 10.3,1,
411945,99999,20100714,0400,4,FM-15,    ,160,1,N, 11.8,1,
411945,99999,20100714,0500,4,FM-15,    ,170,1,N, 11.3,1,
411945,99999,20100714,0600,4,FM-15,    ,170,1,N, 10.8,1,
411945,99999,20100714,0700,4,FM-15,    ,180,1,N,  9.8,1,
411945,99999,20100714,0800,4,FM-15,    ,200,1,N,  8.7,1,
411945,99999,20100714,0900,4,FM-15,    ,210,1,N,  8.2,1,
411945,99999,20100714,1000,4,FM-15,    ,210,1,N,  7.7,1,
411945,99999,20100714,1100,4,FM-15,    ,210,1,N,  6.2,1,
411945,99999,20100714,1200,4,FM-15,    ,230,1,N,  6.2,1,
411945,99999,20100714,1300,4,FM-15,    ,250,1,N,  4.1,1,
411945,99999,20100714,1400,4,FM-15,    ,280,1,N,  6.2,1,
411945,99999,20100714,1500,4,FM-15,    ,270,1,N,  3.6,1,
411945,99999,20100714,1600,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20100714,1700,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20100714,1800,4,FM-15,    ,160,1,N,  3.6,1,
411945,99999,20100714,1900,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20100714,2000,4,FM-15,    ,170,1,N,  7.2,1,
411945,99999,20100714,2100,4,FM-15,    ,170,1,N,  7.7,1,
411945,99999,20100714,2200,4,FM-15,    ,160,1,N,  6.7,1,
411945,99999,20100714,2300,4,FM-15,    ,160,1,N,  7.2,1,
411945,99999,20100715,0000,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20100715,0100,4,FM-15,    ,170,1,N,  8.7,1,
411945,99999,20100715,0200,4,FM-15,    ,170,1,N,  8.7,1,
411945,99999,20100715,0400,4,FM-15,    ,160,1,N, 10.3,1,
411945,99999,20100715,0500,4,FM-15,    ,170,1,N, 10.8,1,
411945,99999,20100715,0600,4,FM-15,    ,180,1,N, 10.8,1,
411945,99999,20100715,0700,4,FM-15,    ,180,1,N,  9.3,1,
411945,99999,20100715,0900,4,FM-15,    ,200,1,N,  7.2,1,
411945,99999,20100715,1000,4,FM-15,    ,220,1,N,  6.7,1,
411945,99999,20100715,1100,4,FM-15,    ,250,1,N,  4.6,1,
411945,99999,20100715,1200,4,FM-15,    ,230,1,N,  5.7,1,
411945,99999,20100715,1300,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20100715,1400,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20100715,1500,4,FM-15,    ,310,1,N,  5.7,1,
411945,99999,20100715,1600,4,FM-15,    ,320,1,N,  3.1,1,
411945,99999,20100715,1700,4,FM-15,    ,010,1,N,  2.1,1,
411945,99999,20100715,1800,4,FM-15,    ,070,1,N,  1.5,1,
411945,99999,20100715,1900,4,FM-15,    ,110,1,N,  2.1,1,
411945,99999,20100715,2000,4,FM-15,    ,140,1,N,  3.6,1,
411945,99999,20100715,2100,4,FM-15,    ,160,1,N,  3.6,1,
411945,99999,20100715,2200,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20100715,2300,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100716,0100,4,FM-15,    ,160,1,N,  2.1,1,
411945,99999,20100716,0200,4,FM-15,    ,120,1,N,  1.5,1,
411945,99999,20100716,0400,4,FM-15,    ,170,1,N,  2.6,1,
411945,99999,20100716,0500,4,FM-15,    ,190,1,N,  5.7,1,
411945,99999,20100716,0600,4,FM-15,    ,250,1,N,  4.6,1,
411945,99999,20100716,0700,4,FM-15,    ,280,1,N,  5.1,1,
411945,99999,20100716,0800,4,FM-15,    ,320,1,N,  4.6,1,
411945,99999,20100716,0900,4,FM-15,    ,320,1,N,  4.6,1,
411945,99999,20100716,1000,4,FM-15,    ,340,1,N,  4.6,1,
411945,99999,20100716,1100,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20100716,1200,4,FM-15,    ,320,1,N,  5.1,1,
411945,99999,20100716,1300,4,FM-15,    ,310,1,N,  5.7,1,
411945,99999,20100716,1400,4,FM-15,    ,330,1,N,  5.1,1,
411945,99999,20100716,1500,4,FM-15,    ,310,1,N,  4.6,1,
411945,99999,20100716,1600,4,FM-15,    ,310,1,N,  3.1,1,
411945,99999,20100716,1800,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100716,1900,4,FM-15,    ,010,1,N,  2.1,1,
411945,99999,20100716,2000,4,FM-15,    ,040,1,N,  1.5,1,
411945,99999,20100716,2100,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20100716,2300,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20100717,0000,4,FM-15,    ,080,1,N,  1.0,1,
411945,99999,20100717,0100,4,FM-15,    ,030,1,N,  1.5,1,
411945,99999,20100717,0200,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20100717,0300,4,FM-15,    ,130,1,N,  2.6,1,
411945,99999,20100717,0400,4,FM-15,    ,110,1,N,  2.1,1,
411945,99999,20100717,0600,4,FM-15,    ,180,1,N,  5.7,1,
411945,99999,20100717,0700,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20100717,0800,4,FM-15,    ,190,1,N,  2.6,1,
411945,99999,20100717,0900,4,FM-15,    ,330,1,N,  5.7,1,
411945,99999,20100717,1000,4,FM-15,    ,310,1,N,  7.2,1,
411945,99999,20100717,1100,4,FM-15,    ,310,1,N,  7.7,1,
411945,99999,20100717,1200,4,FM-15,    ,330,1,N,  8.7,1,
411945,99999,20100717,1300,4,FM-15,    ,340,1,N,  7.2,1,
411945,99999,20100717,1500,4,FM-15,    ,020,1,N,  4.6,1,
411945,99999,20100717,1600,4,FM-15,    ,010,1,N,  3.1,1,
411945,99999,20100717,1700,4,FM-15,    ,340,1,N,  3.6,1,
411945,99999,20100717,1800,4,FM-15,    ,340,1,N,  2.1,1,
411945,99999,20100717,1900,4,FM-15,    ,020,1,N,  1.5,1,
411945,99999,20100717,2000,4,FM-15,    ,280,1,N,  1.5,1,
411945,99999,20100717,2100,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20100717,2200,4,FM-15,    ,290,1,N,  1.5,1,
411945,99999,20100717,2300,4,FM-15,    ,060,1,N,  2.1,1,
411945,99999,20100718,0000,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20100718,0100,4,FM-15,    ,050,1,N,  4.6,1,
411945,99999,20100718,0300,4,FM-15,    ,070,1,N,  6.2,1,
411945,99999,20100718,0400,4,FM-15,    ,120,1,N,  5.1,1,
411945,99999,20100718,0500,4,FM-15,    ,150,1,N,  7.7,1,
411945,99999,20100718,0600,4,FM-15,    ,150,1,N,  6.7,1,
411945,99999,20100718,0700,4,FM-15,    ,190,1,N,  5.7,1,
411945,99999,20100718,0800,4,FM-15,    ,200,1,N,  4.1,1,
411945,99999,20100718,0900,4,FM-15,    ,999,9,V,  2.1,1,
411945,99999,20100718,1000,4,FM-15,    ,330,1,N,  8.7,1,
411945,99999,20100718,1016,4,FM-15,    ,330,1,N,  8.2,1,
411945,99999,20100718,1100,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20100718,1200,4,FM-15,    ,350,1,N,  7.7,1,
411945,99999,20100718,1300,4,FM-15,    ,350,1,N,  6.7,1,
411945,99999,20100718,1400,4,FM-15,    ,360,1,N,  6.7,1,
411945,99999,20100718,1500,4,FM-15,    ,360,1,N,  6.2,1,
411945,99999,20100718,1600,4,FM-15,    ,360,1,N,  5.1,1,
