time,lat,lat,U,V
33180.0,20.0,120.00000762939452,-6.352624,-9.740737
33186.0,20.0,120.00000762939452,-8.014901,-9.145275999999999
33192.0,20.0,120.00000762939452,-9.820552000000001,-7.3373137
33198.0,20.0,120.00000762939452,-11.653146000000001,-4.878932
33204.0,20.0,120.00000762939452,-11.468318,-3.892046
33210.0,20.0,120.00000762939452,-9.175889999999999,-1.3055115
33216.0,20.0,120.00000762939452,-8.999282000000001,-0.80239964
33222.0,20.0,120.00000762939452,-7.139257400000001,-2.641264
33228.0,20.0,120.00000762939452,-8.202519,-4.0575676
33234.0,20.0,120.00000762939452,-8.727721,-4.6406507
33240.0,20.0,120.00000762939452,-8.817309,-4.566074400000001
33246.0,20.0,120.00000762939452,-8.526860000000001,-3.5577335
33252.0,20.0,120.00000762939452,-7.654087,-3.338975
33258.0,20.0,120.00000762939452,-4.6615286,-3.4205769999999998
33264.0,20.0,120.00000762939452,-5.2835339999999995,-5.05783
33270.0,20.0,120.00000762939452,-4.236803,-1.2680655
33276.0,20.0,120.00000762939452,-3.8018456,-2.4783945
33282.0,20.0,120.00000762939452,-1.7689933999999998,-1.8339863
33288.0,20.0,120.00000762939452,-0.67742604,-3.2442007
33294.0,20.0,120.00000762939452,0.8907010000000001,-4.3716316
33300.0,20.0,120.00000762939452,-0.90024376,-4.676925700000001
33306.0,20.0,120.00000762939452,-3.959342,-2.2754993
33312.0,20.0,120.00000762939452,-8.904150999999999,-1.5941925
33318.0,20.0,120.00000762939452,-7.937111,-1.48384
33324.0,20.0,120.00000762939452,-9.369042,-2.1666203
33330.0,20.0,120.00000762939452,-7.4187145,-2.127325
33336.0,20.0,120.00000762939452,-8.098668,-1.9853868000000001
33342.0,20.0,120.00000762939452,-5.6681604000000005,-2.6185417
33348.0,20.0,120.00000762939452,-7.157975,-1.7755051
33354.0,20.0,120.00000762939452,-6.5338125,0.3429454
33360.0,20.0,120.00000762939452,-7.6939325,0.5098060999999999
33366.0,20.0,120.00000762939452,-7.4477167,-0.26283878
33372.0,20.0,120.00000762939452,-9.27135,-1.0943747
33378.0,20.0,120.00000762939452,-8.4297495,0.6895707
33384.0,20.0,120.00000762939452,-8.613408,-0.99609375
33390.0,20.0,120.00000762939452,-7.957732000000001,0.10086381400000001
33396.0,20.0,120.00000762939452,-8.848989,-1.5317211000000002
33402.0,20.0,120.00000762939452,-7.062766000000001,0.17253512
33408.0,20.0,120.00000762939452,-5.866557,-0.79866695
33414.0,20.0,120.00000762939452,-5.773577700000001,-0.17782831
33420.0,20.0,120.00000762939452,-5.8640614,-2.5616950000000003
33426.0,20.0,120.00000762939452,-4.9672537000000005,-1.5026321000000002
33432.0,20.0,120.00000762939452,-5.174968700000001,-2.4204626
33438.0,20.0,120.00000762939452,-6.268383,-1.9121695
33444.0,20.0,120.00000762939452,-6.5225887,-2.9712677000000003
33450.0,20.0,120.00000762939452,-6.5076103,-1.2885141000000002
33456.0,20.0,120.00000762939452,-5.74934,-1.6499814999999998
33462.0,20.0,120.00000762939452,-6.6916,-0.4919014
33468.0,20.0,120.00000762939452,-6.7349186,-1.3364592
33474.0,20.0,120.00000762939452,-6.9942417,-0.8970155999999999
33480.0,20.0,120.00000762939452,-7.545317599999999,-0.96707535
33486.0,20.0,120.00000762939452,-6.311325,-0.23713207
33492.0,20.0,120.00000762939452,-7.525835000000001,0.44722456
33498.0,20.0,120.00000762939452,-5.337463400000001,1.9517736
33504.0,20.0,120.00000762939452,-5.919758,-1.0448236
33510.0,20.0,120.00000762939452,-5.924496700000001,0.08234
33516.0,20.0,120.00000762939452,-6.9674130000000005,-0.14022064
33522.0,20.0,120.00000762939452,-6.7954683000000005,0.79383326
33528.0,20.0,120.00000762939452,-7.158244,0.13873339
33534.0,20.0,120.00000762939452,-6.6493187,0.79232544
33540.0,20.0,120.00000762939452,-7.6608114,-0.8022303000000001
33546.0,20.0,120.00000762939452,-7.0899,0.19928885
33552.0,20.0,120.00000762939452,-7.3128796000000005,-1.2059193000000001
33558.0,20.0,120.00000762939452,-7.00552,-1.9061022
33564.0,20.0,120.00000762939452,-7.6874009999999995,-1.3093767
33570.0,20.0,120.00000762939452,-7.378483999999999,-0.7406416
33576.0,20.0,120.00000762939452,-7.0014114,-2.0476007
33582.0,20.0,120.00000762939452,-6.2160807,-2.4921675
33588.0,20.0,120.00000762939452,-7.0894449999999996,-3.1051884
33594.0,20.0,120.00000762939452,-6.503541,-1.4120646000000001
33600.0,20.0,120.00000762939452,-6.959455499999999,-2.7029933999999995
33606.0,20.0,120.00000762939452,-6.2610855,-1.2502003000000002
33612.0,20.0,120.00000762939452,-7.7633944,-3.9383345000000003
33618.0,20.0,120.00000762939452,-8.71615,-4.853153
33624.0,20.0,120.00000762939452,-12.421435,-4.8472023
33630.0,20.0,120.00000762939452,-10.629125,-6.766045599999999
33636.0,20.0,120.00000762939452,-11.642379,-7.318636
33642.0,20.0,120.00000762939452,-11.556567999999999,-7.859209
33648.0,20.0,120.00000762939452,-12.914249,-4.1402434999999995
33654.0,20.0,120.00000762939452,-10.238952000000001,-4.1647234
33660.0,20.0,120.00000762939452,-11.205678,-4.512767
33666.0,20.0,120.00000762939452,-10.460417999999999,-3.6576223
33672.0,20.0,120.00000762939452,-10.136642,-2.0405045
33678.0,20.0,120.00000762939452,-8.435402999999999,0.36395973
33684.0,20.0,120.00000762939452,-8.582016000000001,-2.1494102
33690.0,20.0,120.00000762939452,-8.28023,-1.982171
33696.0,20.0,120.00000762939452,-8.948513,-1.4993153000000001
33702.0,20.0,120.00000762939452,-7.426757,0.14631271
33708.0,20.0,120.00000762939452,-8.2962675,-2.3507995999999998
33714.0,20.0,120.00000762939452,-8.099064,-1.3169183999999998
33720.0,20.0,120.00000762939452,-9.860494000000001,-0.54947364
33726.0,20.0,120.00000762939452,-9.227703,-0.47975730000000005
33732.0,20.0,120.00000762939452,-9.439297,-2.0407944
33738.0,20.0,120.00000762939452,-8.543375,-1.4246569
33744.0,20.0,120.00000762939452,-8.553974,-2.3569098
33750.0,20.0,120.00000762939452,-7.466164599999999,-2.089261
33756.0,20.0,120.00000762939452,-8.122361999999999,-2.4298877999999995
33762.0,20.0,120.00000762939452,-7.3350334,-1.9245472
33768.0,20.0,120.00000762939452,-7.589509,-3.2420588
33774.0,20.0,120.00000762939452,-6.302823,-2.2146082000000002
33780.0,20.0,120.00000762939452,-6.776378599999999,-2.4329271
33786.0,20.0,120.00000762939452,-4.5955143,-2.103877
33792.0,20.0,120.00000762939452,-5.4078417000000005,-1.934205
33798.0,20.0,120.00000762939452,-5.0361958,-0.9836931000000001
33804.0,20.0,120.00000762939452,-3.9240197999999995,-4.366398
33810.0,20.0,120.00000762939452,-5.123371,-3.6959275999999996
33816.0,20.0,120.00000762939452,-2.7267885,-6.778272599999999
33822.0,20.0,120.00000762939452,-2.8343735,-7.5917580000000005
33828.0,20.0,120.00000762939452,-8.660664,-7.8444443
33834.0,20.0,120.00000762939452,-6.996801400000001,-6.954362
33840.0,20.0,120.00000762939452,-7.7872449999999995,-7.3349839999999995
33846.0,20.0,120.00000762939452,-8.747892,-6.1019526
33852.0,20.0,120.00000762939452,-9.169195,-5.554223
33858.0,20.0,120.00000762939452,-9.090464,-4.9546212999999995
33864.0,20.0,120.00000762939452,-9.066352,-4.370203
33870.0,20.0,120.00000762939452,-9.458447999999999,-4.0014753
33876.0,20.0,120.00000762939452,-9.504685,-2.5976752999999997
33882.0,20.0,120.00000762939452,-9.164633,-3.2218828
33888.0,20.0,120.00000762939452,-9.332924,-3.8949947
33894.0,20.0,120.00000762939452,-9.323942,-4.6456175
33900.0,20.0,120.00000762939452,-9.149569,-4.743969
33906.0,20.0,120.00000762939452,-9.431734,-1.5936365
33912.0,20.0,120.00000762939452,-9.057445,-2.1227197999999996
33918.0,20.0,120.00000762939452,-9.853023,1.7462893
33924.0,20.0,120.00000762939452,-8.451528,2.5508528
33930.0,20.0,120.00000762939452,-5.946416,3.4096613
33936.0,20.0,120.00000762939452,-6.274416,3.2410536
33942.0,20.0,120.00000762939452,-3.5528182999999998,2.2499827999999997
33948.0,20.0,120.00000762939452,-4.2606152999999996,1.0424050999999999
33954.0,20.0,120.00000762939452,-3.4693747000000004,0.37680036
33960.0,20.0,120.00000762939452,-3.208455,0.46363509999999997
33966.0,20.0,120.00000762939452,-2.6296967999999996,-1.1302967
33972.0,20.0,120.00000762939452,-4.397584999999999,-3.1817465
33978.0,20.0,120.00000762939452,-5.973319999999999,-2.796175
33984.0,20.0,120.00000762939452,-9.031246000000001,-2.2478333
33990.0,20.0,120.00000762939452,-9.394233,-2.3544722
33996.0,20.0,120.00000762939452,-9.974031,-3.2677669999999996
34002.0,20.0,120.00000762939452,-7.909992,-3.412486
34008.0,20.0,120.00000762939452,-8.258207,-2.3859005
34014.0,20.0,120.00000762939452,-8.683228999999999,-2.153986
34020.0,20.0,120.00000762939452,-8.58953,-3.3800497000000003
34026.0,20.0,120.00000762939452,-6.557253,-3.8361197
34032.0,20.0,120.00000762939452,-6.597664999999999,-5.2809877
34038.0,20.0,120.00000762939452,-4.953599,-3.5210257000000005
34044.0,20.0,120.00000762939452,-6.364513400000001,-3.1782923
34050.0,20.0,120.00000762939452,-6.33858,-3.5902586000000003
34056.0,20.0,120.00000762939452,-6.4917555,-3.8093576000000002
34062.0,20.0,120.00000762939452,-8.409824,-2.8234396
34068.0,20.0,120.00000762939452,-8.500268,-3.1921272000000003
34074.0,20.0,120.00000762939452,-7.8758173,-4.544804599999999
34080.0,20.0,120.00000762939452,-8.174288,-3.9578476
34086.0,20.0,120.00000762939452,-8.428761999999999,-2.6101513
34092.0,20.0,120.00000762939452,-7.5505476,-3.6498976
34098.0,20.0,120.00000762939452,-6.9574050000000005,-3.140751
34104.0,20.0,120.00000762939452,-6.5095577,-2.9322596
34110.0,20.0,120.00000762939452,-6.3720875,-3.3141154999999998
34116.0,20.0,120.00000762939452,-6.9356327,-3.6182269999999996
34122.0,20.0,120.00000762939452,-7.1949176999999995,-3.8016910000000004
34128.0,20.0,120.00000762939452,-7.8987617,-3.3714972000000003
34134.0,20.0,120.00000762939452,-7.544473599999999,-2.9854946
34140.0,20.0,120.00000762939452,-7.7114553,-4.4848040000000005
34146.0,20.0,120.00000762939452,-8.099666000000001,-4.4002514
34152.0,20.0,120.00000762939452,-8.766001,-6.3656893
34158.0,20.0,120.00000762939452,-9.813866,-7.240349
34164.0,20.0,120.00000762939452,-12.845786,-7.161886999999999
34170.0,20.0,120.00000762939452,-12.573313,-7.492525
34176.0,20.0,120.00000762939452,-13.774982999999999,-5.1869526
34182.0,20.0,120.00000762939452,-13.311187,-5.0649977
34188.0,20.0,120.00000762939452,-13.269248000000001,-5.2068634000000005
34194.0,20.0,120.00000762939452,-12.099052,-5.383388500000001
34200.0,20.0,120.00000762939452,-12.444104,-4.1681004
34206.0,20.0,120.00000762939452,-10.529106,-4.364096599999999
34212.0,20.0,120.00000762939452,-11.166013000000001,-5.1974983
34218.0,20.0,120.00000762939452,-11.25966,-6.051839
34224.0,20.0,120.00000762939452,-12.075403,-4.752330000000001
34230.0,20.0,120.00000762939452,-12.069253999999999,-5.2620190000000004
34236.0,20.0,120.00000762939452,-11.106867999999999,-1.9436006999999997
34242.0,20.0,120.00000762939452,-10.211477,-3.1389065
34248.0,20.0,120.00000762939452,-12.186424,0.10975170000000001
34254.0,20.0,120.00000762939452,-8.243422,1.3996819
34260.0,20.0,120.00000762939452,-5.5256987,5.040183
34266.0,20.0,120.00000762939452,1.306181,3.1866255
34272.0,20.0,120.00000762939452,5.903186,6.029662
34278.0,20.0,120.00000762939452,5.915628400000001,-3.4682312000000004
34284.0,20.0,120.00000762939452,1.2172203000000001,-8.563494
34290.0,20.0,120.00000762939452,0.33557415,-8.14104
34296.0,20.0,120.00000762939452,-3.7425116999999997,-6.26976
34302.0,20.0,120.00000762939452,-6.2021120000000005,-6.764806
34308.0,20.0,120.00000762939452,-5.9110355000000006,-7.072589999999999
34314.0,20.0,120.00000762939452,-5.169894,-6.909108
34320.0,20.0,120.00000762939452,-7.479586599999999,-6.3880606
34326.0,20.0,120.00000762939452,-8.186885,-6.044916000000001
34332.0,20.0,120.00000762939452,-8.7747555,-5.874127400000001
34338.0,20.0,120.00000762939452,-8.010187,-5.903355599999999
34344.0,20.0,120.00000762939452,-7.299548,-6.837773299999999
34350.0,20.0,120.00000762939452,-6.598051,-7.316097999999999
34356.0,20.0,120.00000762939452,-6.4144516,-7.044917
34362.0,20.0,120.00000762939452,-5.080679,-6.6846179999999995
34368.0,20.0,120.00000762939452,-5.068596,-7.383592599999999
34374.0,20.0,120.00000762939452,-4.864862400000001,-6.4896507
34380.0,20.0,120.00000762939452,-5.1544045999999994,-5.832341
34386.0,20.0,120.00000762939452,-6.947959,-4.9405184
34392.0,20.0,120.00000762939452,-7.536335,-4.1484957
34398.0,20.0,120.00000762939452,-6.405925,-3.4345207
34404.0,20.0,120.00000762939452,-5.53747,-5.0254135
34410.0,20.0,120.00000762939452,-4.3422019999999995,-5.0253706
34416.0,20.0,120.00000762939452,-3.3206692,-5.707528
34422.0,20.0,120.00000762939452,-4.5672684,-5.563368
34428.0,20.0,120.00000762939452,-10.182497999999999,-7.5983562000000004
34434.0,20.0,120.00000762939452,-11.609909,-7.9684076
34440.0,20.0,120.00000762939452,-11.454775999999999,-8.197367999999999
34446.0,20.0,120.00000762939452,-11.889302,-7.9532595
34452.0,20.0,120.00000762939452,-11.380177,-7.758926400000001
34458.0,20.0,120.00000762939452,-11.183246,-7.0837536
34464.0,20.0,120.00000762939452,-12.104610000000001,-5.5934925
34470.0,20.0,120.00000762939452,-10.201797000000001,-5.487204599999999
34476.0,20.0,120.00000762939452,-10.761593,-5.5920000000000005
34482.0,20.0,120.00000762939452,-10.770589999999999,-5.0583925
34488.0,20.0,120.00000762939452,-10.901484,-4.6365995
34494.0,20.0,120.00000762939452,-9.111308,-6.343033
34500.0,20.0,120.00000762939452,-10.034514,-6.1445940000000006
34506.0,20.0,120.00000762939452,-7.879272500000001,-7.257036
34512.0,20.0,120.00000762939452,-8.665918,-7.48901
34518.0,20.0,120.00000762939452,-7.9756117,-8.383576
34524.0,20.0,120.00000762939452,-9.469514,-8.951981
34530.0,20.0,120.00000762939452,-9.990269,-8.575486999999999
34536.0,20.0,120.00000762939452,-8.896705,-7.9796534
34542.0,20.0,120.00000762939452,-7.856061,-5.854042
34548.0,20.0,120.00000762939452,-6.728322,-2.3729658
34554.0,20.0,120.00000762939452,-4.388815,-2.9865208
34560.0,20.0,120.00000762939452,-5.289057,-4.598686
34566.0,20.0,120.00000762939452,-2.0612364,-4.419817
34572.0,20.0,120.00000762939452,-2.2278222999999997,-7.5286255
34578.0,20.0,120.00000762939452,-7.072074000000001,-8.509272
34584.0,20.0,120.00000762939452,-8.219147,-9.069861999999999
34590.0,20.0,120.00000762939452,-8.168146,-9.845255
34596.0,20.0,120.00000762939452,-9.514687,-9.0975685
34602.0,20.0,120.00000762939452,-10.048478999999999,-9.605988499999999
34608.0,20.0,120.00000762939452,-10.404767999999999,-8.278767
34614.0,20.0,120.00000762939452,-8.418021000000001,-8.497150999999999
34620.0,20.0,120.00000762939452,-7.7722893,-8.404853999999998
34626.0,20.0,120.00000762939452,-5.073703,-9.859342999999999
34632.0,20.0,120.00000762939452,-7.625408999999999,-8.349827000000001
34638.0,20.0,120.00000762939452,-7.015421000000001,-9.355326
34644.0,20.0,120.00000762939452,-10.750977,-7.371682000000001
34650.0,20.0,120.00000762939452,-11.19117,-6.936555
34656.0,20.0,120.00000762939452,-10.803866000000001,-5.3630953
34662.0,20.0,120.00000762939452,-8.984999,-6.480383
34668.0,20.0,120.00000762939452,-10.04527,-5.3462467
34674.0,20.0,120.00000762939452,-8.107443,-6.55021
34680.0,20.0,120.00000762939452,-7.2367363,-7.1226015
34686.0,20.0,120.00000762939452,-2.372015,-9.639372999999999
34692.0,20.0,120.00000762939452,-1.9946956999999998,-10.196431
34698.0,20.0,120.00000762939452,-1.5687532,-10.9494705
34704.0,20.0,120.00000762939452,-3.9174480000000003,-12.137889999999999
34710.0,20.0,120.00000762939452,-6.387642,-9.821455
34716.0,20.0,120.00000762939452,-5.344433,-10.354051
34722.0,20.0,120.00000762939452,-8.426811,-8.713811999999999
34728.0,20.0,120.00000762939452,-8.256603,-8.319402
34734.0,20.0,120.00000762939452,-5.6403513,-8.687312
34740.0,20.0,120.00000762939452,-6.478491,-8.563267999999999
34746.0,20.0,120.00000762939452,-7.914936999999999,-7.80075
34752.0,20.0,120.00000762939452,-7.955806699999999,-8.152257
34758.0,20.0,120.00000762939452,-10.242197,-7.393952400000001
34764.0,20.0,120.00000762939452,-10.994365,-6.707533
34770.0,20.0,120.00000762939452,-11.435255999999999,-6.938175
34776.0,20.0,120.00000762939452,-11.615668,-6.097681
34782.0,20.0,120.00000762939452,-10.385382,-6.278512999999999
34788.0,20.0,120.00000762939452,-10.529906,-6.076475
34794.0,20.0,120.00000762939452,-5.785080000000001,-8.211628
34800.0,20.0,120.00000762939452,-1.6098700000000001,-13.211397
34806.0,20.0,120.00000762939452,-2.3240156,-11.135308
34812.0,20.0,120.00000762939452,-3.7908154,-8.946669
34818.0,20.0,120.00000762939452,-3.1360759999999996,-8.170892
34824.0,20.0,120.00000762939452,-3.9291199999999997,-7.451560000000001
34830.0,20.0,120.00000762939452,-6.2765512,-6.6798649999999995
34836.0,20.0,120.00000762939452,-8.190752,-4.904601
34842.0,20.0,120.00000762939452,-9.987633,-3.863433
34848.0,20.0,120.00000762939452,-10.203198,-3.0715322
34854.0,20.0,120.00000762939452,-9.967953,-3.1276102000000003
34860.0,20.0,120.00000762939452,-10.163714,-1.1869478
34866.0,20.0,120.00000762939452,-10.273072,-1.4575481000000001
34872.0,20.0,120.00000762939452,-10.312481,0.09377766
34878.0,20.0,120.00000762939452,-7.4798603,-2.8615284
34884.0,20.0,120.00000762939452,-8.606159,-3.2551966
34890.0,20.0,120.00000762939452,-7.876425,-3.719181
34896.0,20.0,120.00000762939452,-7.164875,-3.6363687999999996
34902.0,20.0,120.00000762939452,-5.9058532999999995,-4.0077314
34908.0,20.0,120.00000762939452,-3.3264275000000003,-6.709053
34914.0,20.0,120.00000762939452,-0.93569946,-8.265456
34920.0,20.0,120.00000762939452,-2.3964014,-12.684222
34926.0,20.0,120.00000762939452,-3.0744257,-11.345860499999999
34932.0,20.0,120.00000762939452,-1.3897305,-9.954711
34938.0,20.0,120.00000762939452,-1.1890478,-9.356235
34944.0,20.0,120.00000762939452,-1.2035446,-9.443079
34950.0,20.0,120.00000762939452,-2.80262,-8.58331
34956.0,20.0,120.00000762939452,-5.4635715,-6.7451935
34962.0,20.0,120.00000762939452,-7.291968300000001,-6.148885
34968.0,20.0,120.00000762939452,-7.3108587,-6.0832415
34974.0,20.0,120.00000762939452,-7.611908000000001,-7.469923
34980.0,20.0,120.00000762939452,-7.454624000000001,-7.598407000000001
34986.0,20.0,120.00000762939452,-8.117525,-6.823833500000001
34992.0,20.0,120.00000762939452,-7.6714516,-5.594405999999999
34998.0,20.0,120.00000762939452,-9.137888,-3.9380236000000006
35004.0,20.0,120.00000762939452,-8.395275,-2.3333482999999995
35010.0,20.0,120.00000762939452,-7.9335613,-0.3885917
35016.0,20.0,120.00000762939452,-6.1218605,1.3185348999999997
35022.0,20.0,120.00000762939452,-4.141408,2.6621075000000003
35028.0,20.0,120.00000762939452,-2.8735056,2.4611978999999997
35034.0,20.0,120.00000762939452,-2.17548,2.0546875
35040.0,20.0,120.00000762939452,0.09528637,1.676362
35046.0,20.0,120.00000762939452,1.7382183,1.2646351
35052.0,20.0,120.00000762939452,1.3582263,-3.1997642999999996
35058.0,20.0,120.00000762939452,1.1613007,-3.113325
35064.0,20.0,120.00000762939452,0.73061234,-3.9589357000000005
35070.0,20.0,120.00000762939452,2.0829983,-5.1897364
35076.0,20.0,120.00000762939452,0.20297909,-5.893199
35082.0,20.0,120.00000762939452,-2.055047,-5.1254196
35088.0,20.0,120.00000762939452,-3.9402160000000004,-5.5921803
35094.0,20.0,120.00000762939452,-5.928244599999999,-6.245867
35100.0,20.0,120.00000762939452,-8.546215,-6.989272
35106.0,20.0,120.00000762939452,-10.187719,-7.2576303
35112.0,20.0,120.00000762939452,-10.892617999999999,-6.5212650000000005
35118.0,20.0,120.00000762939452,-10.442309,-7.096113000000001
35124.0,20.0,120.00000762939452,-12.883004,-5.594266
35130.0,20.0,120.00000762939452,-13.001325,-4.639217400000001
35136.0,20.0,120.00000762939452,-13.040248,-2.067935
35142.0,20.0,120.00000762939452,-11.944968,-2.1384
35148.0,20.0,120.00000762939452,-10.816139,0.56171274
35154.0,20.0,120.00000762939452,-8.56426,0.51694983
35160.0,20.0,120.00000762939452,-8.788687,2.6148882
35166.0,20.0,120.00000762939452,-6.221578599999999,2.301015
35172.0,20.0,120.00000762939452,-6.8941307,1.1901321000000002
35178.0,20.0,120.00000762939452,-5.915984,-1.0971289
35184.0,20.0,120.00000762939452,-7.369261,-0.36102295
35190.0,20.0,120.00000762939452,-6.641349000000001,-0.29879093
35196.0,20.0,120.00000762939452,-8.228283,-2.3134002999999996
35202.0,20.0,120.00000762939452,-7.758749000000001,-2.3583937
35208.0,20.0,120.00000762939452,-7.3400545,-1.2232466
35214.0,20.0,120.00000762939452,-6.278887,0.53417045
35220.0,20.0,120.00000762939452,-5.298456,2.0281658
35226.0,20.0,120.00000762939452,-3.4807854,1.9515552999999999
35232.0,20.0,120.00000762939452,0.94375515,1.5988393
35238.0,20.0,120.00000762939452,0.2563839,-5.1257972999999994
35244.0,20.0,120.00000762939452,-9.566746,-5.7904816
35250.0,20.0,120.00000762939452,-9.956907000000001,-6.521077
35256.0,20.0,120.00000762939452,-9.726958999999999,-6.6196785
35262.0,20.0,120.00000762939452,-8.18138,-7.2018557
35268.0,20.0,120.00000762939452,-7.514508999999999,-8.577905
35274.0,20.0,120.00000762939452,-7.076747999999999,-9.311069
35280.0,20.0,120.00000762939452,-8.868746,-8.992543
35286.0,20.0,120.00000762939452,-9.098671000000001,-9.026869999999999
35292.0,20.0,120.00000762939452,-10.725849,-8.685838
35298.0,20.0,120.00000762939452,-10.272373,-8.412459
35304.0,20.0,120.00000762939452,-11.429982,-5.7452182999999994
35310.0,20.0,120.00000762939452,-9.393021000000001,-6.157605
35316.0,20.0,120.00000762939452,-9.337261999999999,-4.4467907
35322.0,20.0,120.00000762939452,-6.3100575999999995,-6.82353
35328.0,20.0,120.00000762939452,-2.7130813999999996,-9.3038
35334.0,20.0,120.00000762939452,-3.3516665,-11.877239
35340.0,20.0,120.00000762939452,-6.638468700000001,-9.110499
35346.0,20.0,120.00000762939452,-6.7173185,-8.525112
35352.0,20.0,120.00000762939452,-7.889279400000001,-8.565577000000001
35358.0,20.0,120.00000762939452,-8.768375,-7.265933
35364.0,20.0,120.00000762939452,-7.415398599999999,-8.466483
35370.0,20.0,120.00000762939452,-8.839559,-7.6599216
35376.0,20.0,120.00000762939452,-8.750355,-6.6834526
35382.0,20.0,120.00000762939452,-9.309823,-6.157881
35388.0,20.0,120.00000762939452,-9.932782000000001,-5.4612837
35394.0,20.0,120.00000762939452,-9.42389,-4.6290293
35400.0,20.0,120.00000762939452,-9.378622,-4.062003
35406.0,20.0,120.00000762939452,-9.336575,-5.8520650000000005
35412.0,20.0,120.00000762939452,-10.170916,-2.664279
35418.0,20.0,120.00000762939452,-8.635729,-2.981536
35424.0,20.0,120.00000762939452,-9.230314,-4.113365
35430.0,20.0,120.00000762939452,-10.623682,-2.7208605
35436.0,20.0,120.00000762939452,-9.731339,-1.504425
35442.0,20.0,120.00000762939452,-9.714044,-1.3780718
35448.0,20.0,120.00000762939452,-9.668075,1.3372087
35454.0,20.0,120.00000762939452,-6.8826884999999995,2.4216776
35460.0,20.0,120.00000762939452,-5.9043837,1.5451678999999998
35466.0,20.0,120.00000762939452,-4.5294905,-0.25572175
35472.0,20.0,120.00000762939452,-2.4514904,-2.116066
35478.0,20.0,120.00000762939452,-3.1396398999999997,-6.292796
35484.0,20.0,120.00000762939452,-8.826532,-6.685053999999999
35490.0,20.0,120.00000762939452,-9.427594000000001,-7.9018354
35496.0,20.0,120.00000762939452,-9.871868,-7.7359905
35502.0,20.0,120.00000762939452,-9.289015,-10.302402
35508.0,20.0,120.00000762939452,-10.124533,-10.177729
35514.0,20.0,120.00000762939452,-9.375986,-11.299871000000001
35520.0,20.0,120.00000762939452,-9.701962,-10.261197
35526.0,20.0,120.00000762939452,-10.820499,-10.15075
35532.0,20.0,120.00000762939452,-11.817841,-8.468359
35538.0,20.0,120.00000762939452,-8.517813,-9.007942
35544.0,20.0,120.00000762939452,-7.1741410000000005,-9.64235
35550.0,20.0,120.00000762939452,-10.2909,-9.799467
35556.0,20.0,120.00000762939452,-10.568937,-8.356630000000001
35562.0,20.0,120.00000762939452,-12.170542999999999,-10.749279
35568.0,20.0,120.00000762939452,-11.702584,-9.747662
35574.0,20.0,120.00000762939452,-10.338239999999999,-10.634039
35580.0,20.0,120.00000762939452,-9.380417999999999,-10.547715
35586.0,20.0,120.00000762939452,-8.526729,-10.454778
35592.0,20.0,120.00000762939452,-8.189797,-9.819811
35598.0,20.0,120.00000762939452,-7.625831599999999,-10.269295
35604.0,20.0,120.00000762939452,-5.9825697,-10.21117
35610.0,20.0,120.00000762939452,-5.5546627,-9.981496
35616.0,20.0,120.00000762939452,-4.721561400000001,-7.9916563
35622.0,20.0,120.00000762939452,-1.9275551,-7.9851274000000005
35628.0,20.0,120.00000762939452,-0.9754801,-10.233419999999999
35634.0,20.0,120.00000762939452,-2.481265,-8.631875
35640.0,20.0,120.00000762939452,-5.1678457,-6.9144440000000005
35646.0,20.0,120.00000762939452,-7.0822983,-7.163344400000001
35652.0,20.0,120.00000762939452,-7.0273523,-7.233156
35658.0,20.0,120.00000762939452,-6.0181,-5.667534
35664.0,20.0,120.00000762939452,-7.068449,-5.3764962999999995
35670.0,20.0,120.00000762939452,-8.608008,-5.117317
35676.0,20.0,120.00000762939452,-9.105864,-5.1260023
35682.0,20.0,120.00000762939452,-9.254853,-3.7149954
35688.0,20.0,120.00000762939452,-9.29347,-2.9754037999999996
35694.0,20.0,120.00000762939452,-8.048702,-4.2341013
35700.0,20.0,120.00000762939452,-8.88003,-3.93229
35706.0,20.0,120.00000762939452,-8.85983,-2.9226894
35712.0,20.0,120.00000762939452,-9.421861999999999,-1.0573263000000002
35718.0,20.0,120.00000762939452,-8.120322999999999,0.32209396
35724.0,20.0,120.00000762939452,-8.005182000000001,3.3009162000000005
35730.0,20.0,120.00000762939452,-4.427590400000001,2.4558953999999997
35736.0,20.0,120.00000762939452,-1.2595673,4.505391
35742.0,20.0,120.00000762939452,2.0255642,1.7790616000000001
35748.0,20.0,120.00000762939452,2.576045,-0.9904407
35754.0,20.0,120.00000762939452,-0.52325225,-0.035687447000000004
35760.0,20.0,120.00000762939452,-0.45968509999999996,1.9752869999999998
35766.0,20.0,120.00000762939452,2.1895723,0.9152764999999999
35772.0,20.0,120.00000762939452,2.0642576,-2.3242369
35778.0,20.0,120.00000762939452,-2.523759,-0.077365875
35784.0,20.0,120.00000762939452,-2.198969,-1.6109513999999998
35790.0,20.0,120.00000762939452,-2.3172903,-2.4588776
35796.0,20.0,120.00000762939452,-3.9298458,-0.7685603
35802.0,20.0,120.00000762939452,-1.6126652,0.93602467
35808.0,20.0,120.00000762939452,-0.49881970000000003,1.3218298000000002
35814.0,20.0,120.00000762939452,0.9903790000000001,0.50026554
35820.0,20.0,120.00000762939452,1.9472647,1.7084589
35826.0,20.0,120.00000762939452,2.3222752,2.1792488
35832.0,20.0,120.00000762939452,3.2588081,2.3824205000000003
