time,lat,lon,U,V
214152,48.75000381,261.75,0.57051754,-4.3776064
214158,48.75000381,261.75,-1.2008076,-1.3889599
214164,48.75000381,261.75,0.29784966,-1.2447767
214170,48.75000381,261.75,-2.2271547,-3.4876728
214176,48.75000381,261.75,-2.0748987,-5.639143
214182,48.75000381,261.75,-1.0671005,-4.990569
214188,48.75000381,261.75,0.51182175,-4.5460615
214194,48.75000381,261.75,0.7003579,-5.5411825
214200,48.75000381,261.75,-1.3739891,-2.4214382
214206,48.75000381,261.75,-1.2925205,1.5148692
214212,48.75000381,261.75,-0.79914665,2.7331324
214218,48.75000381,261.75,-0.6876831,3.8984108
214224,48.75000381,261.75,-3.781331,-0.7707863
214230,48.75000381,261.75,-2.4871893,-3.9025393
214236,48.75000381,261.75,-1.7029285,-4.9217377
214242,48.75000381,261.75,-2.5439253,-2.9602194
214248,48.75000381,261.75,-1.5169039,-0.88788605
214254,48.75000381,261.75,-1.7269058,-0.9422703
214260,48.75000381,261.75,-1.432087,1.1085576
214266,48.75000381,261.75,-3.4610357,4.8346443
214272,48.75000381,261.75,-1.9882164,4.207441
214278,48.75000381,261.75,-3.3072386,4.829405
214284,48.75000381,261.75,1.295146,2.5908833
214290,48.75000381,261.75,5.3116016,0.96468735
214296,48.75000381,261.75,5.5311317,-1.6319742
214302,48.75000381,261.75,2.1308365,-1.3106852
214308,48.75000381,261.75,2.5343037,-1.721878
214314,48.75000381,261.75,-0.4996662,-1.4109955
214320,48.75000381,261.75,-1.5153875,0.09975433
214326,48.75000381,261.75,-2.6629715,1.70523
214332,48.75000381,261.75,-1.1780977,2.313501
214338,48.75000381,261.75,-1.1445436,5.040145
214344,48.75000381,261.75,-0.42799568,4.1974783
214350,48.75000381,261.75,0.030632973,3.970219
214356,48.75000381,261.75,0.8900246,3.490196
214362,48.75000381,261.75,0.9416952,3.7936392
214368,48.75000381,261.75,0.61548996,3.7445345
214374,48.75000381,261.75,-0.23651505,2.736947
214380,48.75000381,261.75,0.38646227,0.20796585
214386,48.75000381,261.75,1.1324625,-2.0585938
214392,48.75000381,261.75,0.054013252,-1.9007759
214398,48.75000381,261.75,-0.5280218,-1.6889753
214404,48.75000381,261.75,1.6006079,-1.0350571
214410,48.75000381,261.75,4.20729,-2.8287382
214416,48.75000381,261.75,0.39753675,-5.6357803
214422,48.75000381,261.75,-0.7506342,-2.432207
214428,48.75000381,261.75,1.2145052,-1.3278179
214434,48.75000381,261.75,-0.29148483,-3.7450848
214440,48.75000381,261.75,-0.45676327,-1.7541637
214446,48.75000381,261.75,-2.2307348,1.0269754
214452,48.75000381,261.75,-1.0354357,3.6881847
214458,48.75000381,261.75,-0.5462122,7.511156
214464,48.75000381,261.75,-1.046771,6.3054123
214470,48.75000381,261.75,-0.2229023,7.6158743
214476,48.75000381,261.75,-0.97642326,7.9821415
214482,48.75000381,261.75,0.2955742,10.353093
214488,48.75000381,261.75,-1.400116,8.876507
214494,48.75000381,261.75,-1.7180948,8.741967
214500,48.75000381,261.75,-2.0238953,8.541536
214506,48.75000381,261.75,-0.048615456,9.5116625
214512,48.75000381,261.75,0.26309854,7.8157673
214518,48.75000381,261.75,2.6816726,1.2579756
214524,48.75000381,261.75,1.6586351,0.42667007
214530,48.75000381,261.75,-1.4195843,1.8277826
214536,48.75000381,261.75,0.6438156,0.5099125
214542,48.75000381,261.75,-1.0747337,-0.85709476
214548,48.75000381,261.75,0.4767666,1.6418419
214554,48.75000381,261.75,2.1400461,2.1156406
214560,48.75000381,261.75,2.3780036,0.35903072
214566,48.75000381,261.75,1.9433631,-1.0936041
214572,48.75000381,261.75,0.21925831,-4.3746786
214578,48.75000381,261.75,-0.3877821,-4.0231676
214584,48.75000381,261.75,-0.90573406,-4.0162477
214590,48.75000381,261.75,0.6489521,-6.1996574
214596,48.75000381,261.75,1.0889902,-4.9679956
214602,48.75000381,261.75,3.6425104,-4.8954105
214608,48.75000381,261.75,5.5503025,-3.2997303
214614,48.75000381,261.75,6.2710114,-3.895502
214620,48.75000381,261.75,4.564617,-4.0633125
214626,48.75000381,261.75,4.828333,-4.6583815
214632,48.75000381,261.75,2.2045858,-2.689354
214638,48.75000381,261.75,0.21647012,1.957447
214644,48.75000381,261.75,-1.2459335,2.7529721
214650,48.75000381,261.75,-1.4790869,4.0720987
214656,48.75000381,261.75,1.8056643,2.477581
214662,48.75000381,261.75,1.2113158,0.9295521
214668,48.75000381,261.75,3.5720568,-0.8106613
214674,48.75000381,261.75,6.273551,-3.473054
214680,48.75000381,261.75,4.25428,-3.3195686
214686,48.75000381,261.75,2.489565,-1.2199001
214692,48.75000381,261.75,3.2452202,-1.703681
214698,48.75000381,261.75,5.0064054,-2.7257757
214704,48.75000381,261.75,1.4635687,-2.5894194
214710,48.75000381,261.75,1.5892448,1.3031003
214716,48.75000381,261.75,1.2589865,1.0527534
214722,48.75000381,261.75,-0.2025814,3.2475786
214728,48.75000381,261.75,-0.23175907,2.960084
214734,48.75000381,261.75,-0.602725,5.1682234
214740,48.75000381,261.75,0.06906223,5.637577
214746,48.75000381,261.75,-0.37052727,7.73221
214752,48.75000381,261.75,1.5855837,5.380186
214758,48.75000381,261.75,0.8604078,2.6885157
214764,48.75000381,261.75,0.090055466,-0.17226124
214770,48.75000381,261.75,-2.2311325,-1.2142982
214776,48.75000381,261.75,-0.96603864,-2.0534143
214782,48.75000381,261.75,0.946085,0.7761469
214788,48.75000381,261.75,3.650898,-2.0052414
214794,48.75000381,261.75,5.3470297,-2.062728
214800,48.75000381,261.75,3.2723672,0.010414124
214806,48.75000381,261.75,1.8749063,4.9754896
214812,48.75000381,261.75,5.5159082,-1.3395433
214818,48.75000381,261.75,6.9893436,-2.0082798
214824,48.75000381,261.75,3.339716,-1.1050892
214830,48.75000381,261.75,1.425024,2.096737
214836,48.75000381,261.75,1.0405841,-0.09025288
214842,48.75000381,261.75,-1.4050922,-3.2819643
214848,48.75000381,261.75,-1.5035305,-0.42251587
214854,48.75000381,261.75,-3.3544474,1.1830683
214860,48.75000381,261.75,0.50513744,3.6930685
214866,48.75000381,261.75,7.071698,-2.5772228
214872,48.75000381,261.75,5.1615934,0.79390526
214878,48.75000381,261.75,4.949221,-1.9090643
214884,48.75000381,261.75,5.2330856,-3.3426657
214890,48.75000381,261.75,5.749011,-3.886465
214896,48.75000381,261.75,2.6567602,-3.7317505
214902,48.75000381,261.75,-0.4851179,-2.1420794
214908,48.75000381,261.75,-0.78337765,-3.0169134
214914,48.75000381,261.75,-1.8935614,-2.7710476
214920,48.75000381,261.75,-3.2249422,-0.9060402
214926,48.75000381,261.75,-3.1867142,0.1295358
214932,48.75000381,261.75,-3.0627985,-0.2870226
214938,48.75000381,261.75,-5.283065,-1.3301973
214944,48.75000381,261.75,-2.5823326,-3.2981043
214950,48.75000381,261.75,0.3374815,-1.9022617
214956,48.75000381,261.75,2.4048805,-0.6407623
214962,48.75000381,261.75,3.3118353,-1.4979076
214968,48.75000381,261.75,3.859229,-3.8609343
214974,48.75000381,261.75,3.1774807,-1.2242823
214980,48.75000381,261.75,3.2512264,-3.5855799
214986,48.75000381,261.75,2.4134214,-5.9478655
214992,48.75000381,261.75,1.6755269,-4.978591
214998,48.75000381,261.75,0.04384041,-2.5423994
215004,48.75000381,261.75,1.2663527,0.11895752
215010,48.75000381,261.75,2.0492373,0.31932104
215016,48.75000381,261.75,1.9709902,1.9233601
215022,48.75000381,261.75,0.6301079,3.629547
215028,48.75000381,261.75,0.7771691,5.728444
215034,48.75000381,261.75,2.434597,6.7058277
215040,48.75000381,261.75,2.6589751,4.655244
215046,48.75000381,261.75,1.6968622,-0.25170803
215052,48.75000381,261.75,1.3767083,-4.817273
215058,48.75000381,261.75,5.459937,0.6185436
215064,48.75000381,261.75,3.5985682,-3.7876692
215070,48.75000381,261.75,1.4272985,-3.22964
215076,48.75000381,261.75,1.3731575,-1.2255573
215082,48.75000381,261.75,2.530755,1.0317383
215088,48.75000381,261.75,1.9460592,2.0719004
215094,48.75000381,261.75,1.2084541,3.582861
215100,48.75000381,261.75,1.5822802,1.8016634
215106,48.75000381,261.75,-2.0215263,-5.716488
215112,48.75000381,261.75,-2.1460123,-4.812646
215118,48.75000381,261.75,-1.9163876,-2.18933
215124,48.75000381,261.75,-2.6357336,-0.9880543
215130,48.75000381,261.75,-3.5309992,1.4400929
215136,48.75000381,261.75,-2.3107338,0.8873885
215142,48.75000381,261.75,-1.830329,1.5611641
215148,48.75000381,261.75,-0.6635151,2.655296
215154,48.75000381,261.75,0.3316126,3.8597326
215160,48.75000381,261.75,-0.033587456,2.4008207
215166,48.75000381,261.75,1.198988,2.3561401
215172,48.75000381,261.75,1.4110479,0.097836494
215178,48.75000381,261.75,-0.20854795,-1.7136402
215184,48.75000381,261.75,0.7554274,-1.6444712
215190,48.75000381,261.75,1.8051386,-1.4387903
215196,48.75000381,261.75,1.9957504,-3.107216
215202,48.75000381,261.75,4.0837107,-5.8037825
215208,48.75000381,261.75,2.2704494,-6.187192
215214,48.75000381,261.75,0.13815117,-4.3855867
215220,48.75000381,261.75,0.46273613,-2.8889875
215226,48.75000381,261.75,-1.469327,-4.7650537
215232,48.75000381,261.75,-0.32833385,-3.7527504
215238,48.75000381,261.75,0.2013998,-2.8773737
215244,48.75000381,261.75,0.60607624,-2.552106
215250,48.75000381,261.75,-1.0940113,-2.3653183
215256,48.75000381,261.75,-0.95517826,-1.2127876
215262,48.75000381,261.75,-0.5617676,2.7611008
215268,48.75000381,261.75,0.55253315,3.0338287
215274,48.75000381,261.75,0.99152184,5.7938604
215280,48.75000381,261.75,0.2499361,4.7694473
215286,48.75000381,261.75,0.25623894,6.381706
215292,48.75000381,261.75,0.29866123,5.6486616
215298,48.75000381,261.75,0.33051205,7.6587
215304,48.75000381,261.75,-0.49596024,4.563017
215310,48.75000381,261.75,0.3977995,2.7207441
215316,48.75000381,261.75,-2.5028124,-2.105359
215322,48.75000381,261.75,-4.790328,-0.91425896
215328,48.75000381,261.75,-1.1820755,0.44122314
215334,48.75000381,261.75,-2.3755445,1.4680719
215340,48.75000381,261.75,3.8241763,-2.1186504
215346,48.75000381,261.75,5.461876,-6.03467
215352,48.75000381,261.75,3.4273746,-4.83692
215358,48.75000381,261.75,1.14709,-2.2000036
215364,48.75000381,261.75,1.0808821,-1.3378716
215370,48.75000381,261.75,0.25965786,-0.91615486
215376,48.75000381,261.75,1.9406805,-0.9076805
215382,48.75000381,261.75,0.2669211,1.8235927
215388,48.75000381,261.75,2.1949615,1.7565527
215394,48.75000381,261.75,1.879524,2.102933
215400,48.75000381,261.75,-0.44160748,0.82457256
215406,48.75000381,261.75,-0.38176632,2.5293844
215412,48.75000381,261.75,0.2602383,2.229455
215418,48.75000381,261.75,3.0557673,0.09927082
215424,48.75000381,261.75,3.2453308,-5.085039
215430,48.75000381,261.75,2.2853415,-0.9044533
215436,48.75000381,261.75,2.4047623,-1.4776621
215442,48.75000381,261.75,3.4305239,-2.385953
215448,48.75000381,261.75,2.4490232,-2.5351534
215454,48.75000381,261.75,1.4150314,-1.5168943
215460,48.75000381,261.75,2.0029697,-2.368187
215466,48.75000381,261.75,0.907444,-4.4495583
215472,48.75000381,261.75,1.5990648,-4.0504313
215478,48.75000381,261.75,0.8805027,-3.5745792
215484,48.75000381,261.75,1.4110861,-3.788041
215490,48.75000381,261.75,0.2724161,-6.7505417
215496,48.75000381,261.75,-0.5762501,-4.913974
215502,48.75000381,261.75,0.5794287,-3.2466822
215508,48.75000381,261.75,1.1298609,-3.14896
215514,48.75000381,261.75,0.68244267,-5.6665287
215520,48.75000381,261.75,-0.5453663,-3.462778
215526,48.75000381,261.75,-1.251791,-1.8192339
215532,48.75000381,261.75,-0.8175659,-1.547245
215538,48.75000381,261.75,-3.2574978,-0.8534422
215544,48.75000381,261.75,-2.7402353,0.5889471
215550,48.75000381,261.75,-1.985755,1.0120399
215556,48.75000381,261.75,-1.4456377,1.949461
215562,48.75000381,261.75,-1.1798048,3.3261814
215568,48.75000381,261.75,-1.5429945,0.37779903
215574,48.75000381,261.75,-1.8251657,-0.009613037
215580,48.75000381,261.75,-0.87014675,-1.9537649
